"","Url","Date","Title","Body"
"109","https://www.theguardian.com/politics/video/2020/apr/06/coronavirus-raab-says-johnson-remains-in-charge-from-hospital-video","2020-04-06T13:07:11-0400","  Raab says Johnson 'remains in charge' from hospital – video ",""
"110","https://www.theguardian.com/politics/2020/apr/06/hospital-admission-puts-new-focus-on-boris-johnsons-health","2020-04-06T13:07:09-0400","  Hospital admission puts new focus on Boris Johnson's health ","The news that Boris Johnson was admitted to hospital for tests on Sunday night with persistent coronavirus symptoms has shone a spotlight on the prime minister’s health.While Johnson is not known to have any underlying health conditions, he has been open about his struggle with obesity – a known risk factor for coronavirus.According to a report published last week, more than 70% of patients placed in intensive care after being infected with Covid-19 were overweight, obese or severely obese on the body mass index scale.In December 2018, when Johnson was foreign secretary, he said in the Spectator that he weighed 16 and a half stone, which at 5ft 9in would have put him in the obese category. Johnson has lost weight since then, but it has fluctuated significantly throughout his political career.Sonia Purnell, author of Just Boris: A Tale of Blond Ambition, said that the prime minister’s usual wellbeing was striking. “By and large, he is remarkably fit considering he is actually a bit overweight,” she said. “He’s not really that active, his runs aren’t very long or very energetic and he is very fond of cheese. In fact, he likes eating a lot – nothing wrong with that – but he does have a very robust constitution. In the time I’ve known him since the 90s, illness has never really come up.”Johnson became a devoted runner in the early 2000s. In his book Boris: The Rise of Boris Johnson, Andrew Gimson notes the prime minister also took up cycling in London in 1999 and quickly became “the most famous cyclist in Britain”. Gimson added that cycling had several attractions for Boris: “It was energetic, dangerous, anarchic.” While he was mayor of London, Johnson was involved in several near-miss accidents while cycling, including a 2009 incident in east London.In 2013, Johnson went on a major health kick before taking part in the first Prudential RideLondon-Surrey 100, a now annual closed-roads cycle ride out of the capital and into the countryside. At the start of his training regime, which he styled Operation Chiselled Whippet, Johnson, who was then 48, conceded that he was “pushing 17 stone, and since my normal cycling speed is so slow that my wife says it is a miracle I stay upright, I have decided to get in shape”.When Theresa May made him foreign secretary in 2016, Johnson lamented the impact the job had on his lifestyle. While he was back on his bike after returning to the backbench, his cycling days were limited, as he would soon be entering No 10.As well as jogging and cycling, Johnsonis a keen tennis player. At an auction for the Conservative party’s annual winter ball, a game of tennis with the prime minister was auctioned for £45,000.Purnell traces Johnson’s appetite for sport to his childhood, when he was encouraged to run, jump, and play “whiff-whaff”, better known as table tennis. At Eton, he played rugby and cricket, and took part in the Wall Game, a sport unique to the private school.More recently, Johnson is reported to have given up his running due to issues with his knees. The prime minister instead participates in online classes that include yoga and pilates.Purnell says the hospital admission will be difficult for Johnson who, like his father, rarely admits to illness or notices it in others. “When I worked with him as his deputy [in the Daily Telegraph’s Brussels bureau], he was certainly very, very intolerant of illness in others, and considered it as sort of a weakness.”Additional reporting by Peter Walker"
"111","https://www.theguardian.com/science/2020/apr/06/lockdown-has-cut-britains-vibrations-seismologists-find","2020-04-06T13:02:33-0400","  Lockdown has cut Britain's vibrations, seismologists find ","The dramatic quietening of towns and cities in lockdown Britain has changed the way the Earth moves beneath our feet, scientists say.Seismologists at the British Geological Survey have found that their sensors are twitching less now that human activity has been curtailed, leading to a drop in the anthropogenic din that vibrates through the planet.The fall in the human hum that rings around the world means that, in theory at least, the scientists should be able to detect smaller earthquakes in the UK, and more distant tremors in Europe and in countries further afield than their equipment usually allows.“Seismometers measure ground vibrations and the vibrations we want to record are from earthquakes. But because they are so sensitive they pick up other sources too, including human activity, so road traffic, people walking past and nearby factories,” said Brian Baptie, a seismologist at BGS in Edinburgh. “All these things generate vibrations and those propagate through the Earth.”Human-induced vibrations, known in the trade as “cultural noise”, spread through the planet differently to tremors from earthquakes and tend to die away a few miles from their origins. But seismometers placed near urban centres still pick up plenty of noise that makes it harder for scientists to analyse the more valuable seismic data.The UK’s network of sensitive instruments picked up markedly fewer vibrations last week as the coronavirus lockdown took hold, the researchers found. “We had a look at the data from some of our seismic stations around the UK and we do see an effect,” said Baptie. At some sensors, cultural noise is running at five decibels lower than normal, about a quarter down on usual readings. Similar falls have been spotted by Belgian seismologists based in Brussels.The BGS operates a national network of about 80 seismometers from Shetland to Jersey that provide a constant ear to the ground. The data are pored over by BGS scientists and fed into a global network that is used to monitor earthquakes anywhere on the planet. In contrast to low-frequency tremors, cultural noise vibrations are high-frequency waves, around one to 100Hz, that tend to travel through the surface layers of the Earth.“In theory, this reduction in noise means we should be able to detect more earthquakes in the UK, in Europe and all around the world,” said Baptie. If so, it would shed light on the frequency of different magnitude earthquakes and, in the case of more distant tremors, how the seismic waves are affected by the Earth’s structure and the characteristics of the shifting faults that unleash them.Researchers at the BGS now hope to check all their seismometers for the fall in human noise with the aim of producing a map that will reveal which areas of Britain have seen the most stark declines in the human hum. The hunt for smaller earthquakes may take longer than the lockdown holds, however. “We aren’t in a particularly active region,” said Baptie. “So we may not get anything in the short term.”"
"112","https://www.theguardian.com/world/2020/apr/06/coronavirus-latest-at-a-glance-monday","2020-04-06T13:02:27-0400","Coronavirus: at a glance  Coronavirus latest: at a glance ","Key developments in the global coronavirus outbreak today include:The number of known cases around the world nears 1.3 million as the global number confirmed to have died hits 70,798, according to data collected by Johns Hopkins University. In all, 271,013 people are confirmed to have recovered after contracting the virus.The true scale of the pandemic is likely to be greater as some countries are suspected of underreporting their figures.According to the country’s Department of Health and Social Care, 5,373 people who had tested positive for coronavirus have now died in UK hospitals. A total of 208,837 people have been tested for the virus, of which 51,608 tested positive, officials say.While that appears to be a slower death rate than has been seen in recent days, the way the data is being reported is skewing the picture somewhat.The accelerating American death toll closes the gap with Italy and Spain, prompting local officials to prepare the public for a high death toll.Admiral Brett Giroir, a physician and a member of the White House coronavirus taskforce, told ABC’s Good Morning America: “It’s going to be the peak hospitalisation, peak ICU week and unfortunately, peak death week.”The pandemic is the biggest test the bloc has faced in its history, Angela Merkel says. “Everyone is just as affected as the other, and therefore, it is in everyone’s interest, and it is in Germany’s interest for Europe to emerge strong from this test.”Wearing masks in public could soon be mandatory in Germany, according to a draft list of measures local officials think should allow life to return to normal. The proposals reportedly include an obligation to wear masks in public, limits on public gatherings and the rapid tracing of infection chains.Boris Johnson, who was taken into hospital on Sunday, has tweeted that he is in “good spirits” after his tests.I’d like to say thank you to all the brilliant NHS staff taking care of me and others in this difficult time. You are the best of Britain. Stay safe everyone, and please remember to stay at home to protect the NHS and save lives.A mass antibody test is at least a month away, a leading government scientific adviser in the UK has warned. Professor Sir John Bell, from Oxford University, who advises the government on life sciences, says the search is on for an antibody test that will prove effective, but those tested so far had failed.The chief medical officer for England, Chris Whitty, says he is “very confident” that the UK will develop antibody tests “over the next period”, adding that it is not surprising that prototypes so far have failed.The country had recorded the fewest deaths in any day for two weeks but Monday’s figures show the numbers accelerating again, with a further 636 new deaths; 111 more than the number registered on Sunday. That brings the toll in Italy to 16,523.The number of current new infections increased by 1,941 – a rise of 2% since Sunday and the lowest day-to-day rise registered since 30 March.The latest figures released by health authorities in Greece offer a glimmer of hope. The prominent infectious diseases expert, Sotiris Tsiodras, says data suggests the country is “flattening the curve”.The country’s foreign secretary, Dominic Raab, says planning for the end of the lockdown is taking place, though it is too early to say when it could happen. And he warns: “The risk right now is if we take our focus off the strategy, which is beginning to work, we won’t get through this peak as soon as we want to.”"
"113","https://www.theguardian.com/world/2020/apr/06/coping-strategies-to-get-through-the-lockdown","2020-04-06T13:02:12-0400","  Coping strategies to get through the lockdown ","The confusion that the authorities have spread about social distancing is coming home to roost in the form of “Covidgilantes”, who are now infesting social media sites with their condemnations of those trying to go to work, go shopping or take some exercise. It seems that ignorance of the circumstances or relationships of their targets is no bar to abusive comments.And if the rules are unclear they are more than willing to invent their own. This has already led to the closing off of our local Mutual Aid Facebook page to public view, and so a valuable community resource has been spoiled. There is undoubtedly a minority who are failing to observe the rules, but most people are doing their best to conform while continuing to get through this difficult time.Richard GilyeadSaffron Walden, Essex• Does this Tory government not realise that hundreds of thousands of families with children, including stroppy teenagers, are living in high-rise blocks of flats and, just down the road from me in Leeds, in back-to-backs, many without even a front yard (UK sunbathers may trigger stricter coronavirus lockdowns, 5 April)? If they don’t go to their local parks, how are they supposed to exercise or even get fresh air?Janice Gupta GwilliamMalton, North Yorkshire• With regard to enduring isolation in Antarctica (‘Start a daily routine – and make the weekends different’: the isolation experts’ guide to lockdown living, 1 April) , I avoid despair while obeying the lockdown instructions for over-70s by remembering my grandfather, Captain William Colbeck, a member of the Southern Cross British expedition to Antarctica (1898-1900). Ten men in a small hut on Cape Adare for a year: no radio, no telephone, and two months of total darkness. They survived. Colbeck was later captain of the relief ship Morning, which got Scott’s Discovery out of the ice in 1904.Sandra MargoliesNew Cross, London• I don’t know how many readers find themselves in a similar position to ourselves, with a house full of propagators containing seedlings of tomatoes (three varieties), French beans, greenhouse cucumbers, courgettes and more, but unable to source growbags and compost since all the local nurseries are deemed non-essential and are closed. We are normally self-sufficient (and give away much more) in all of the above during the summer. Alcohol is deemed essential, but digging for victory isn’t?Dr Rob Drew and Dr Pam McAtheySouthgate, London• David Hockney makes a good suggestion about taking up drawing, while dismissing photography (David Hockney urges us to escape lockdown through a pencil, 4 April). But as a keen amateur photographer I have thousands of slides and negatives lying around in the attic that I am scanning into digital files. Posted on Facebook pages dedicated to film photography, they have been admired by countless viewers, providing much-needed therapy for myself and others alike.Dr Allan DoddsBramcote, Nottingham• Thank you, Elliot Dallen, for your poignant words and generosity of spirit (Terminal cancer means I won’t see the other side of lockdown, 2 April). I’m 80, fit and well, and I didn’t know how I would cope with isolation. Then I discovered drawing – no skills before. I practise every day and become completely absorbed, and can forget the pandemic for long periods. Our daughter, Kate, died of cancer in 1980, so I’m not immune to early tragic loss. Hope Elliot lives through this pandemic, but whatever happens his generous spirit will be his comfort and joy to him, his family and friends.Jude McGowanLondon• Join the debate – email guardian.letters@theguardian.com• Read more Guardian letters – click here to visit gu.com/letters• Do you have a photo you’d like to share with Guardian readers? Click here to upload it and we’ll publish the best submissions in the letters spread of our print edition "
"114","https://www.theguardian.com/world/2020/apr/06/why-the-uk-lacks-an-adequate-testing-system","2020-04-06T13:00:56-0400","  Why the UK lacks an adequate testing system ","Matt Hancock says this country, unlike Germany, does not have the scale to undertake the testing required in the Covid-19 pandemic (Why has the UK lagged behind in testing for the coronavirus?, 3 April), and Public Health England (PHE) is being criticised for its lack of testing capacity. Yet between 1946 and 2003 the Public Health Laboratory Service (PHLS) provided a network of over 50 laboratories that were the first line of defence in major public health outbreaks. Had this network been maintained, there would have had been more laboratories available. Instead, since 2003 this network has been dramatically reduced in favour of centralisation as a cost-saving venture, which has resulted in a lack of capacity for large-scale testing.The Central Public Health Laboratory in north London (where most of the current testing is taking place) has also been much reduced in capacity, and many specialist staff have retired and not been replaced.The PHLS became internationally recognised for developing progressive methods/technologies, evaluations of kits and equipment, and standardised methods (which I led from the mid-1990s). It is time for the government and PHE to rethink how an integrated microbiology laboratory system with standardised, validated methods should be operated to have the ability to respond to outbreaks like Covid-19.Valerie BevanChair, British Society for Microbial Technology• While your editorial (2 April)(3 April) rightly challenges Matt Hancock’s “big business” explanation for Germany’s successful testing programme, the suggested need to look closely at the country’s institutional makeup only touches on the matter. Unlike the British, Germans may choose to have, funded through their insurance, annual health checks, which may involve sample testing, scans and investigative procedures. While clinicians in the UK may consider this unnecessary, and politicians too costly, the effect in Germany has been a huge expansion of testing facilities.So the German health system has fast access to a wealth of public health information that has proved valuable in the present crisis. Germany has a proactive health system, while the UK’s remains largely reactive. An effective national health service depends on an efficient national health system. At present, the UK’s doesn’t, and as a consequence has been grossly unprepared.Dr Colin ColesWinchester"
"115","https://www.theguardian.com/world/2020/apr/06/the-benefits-of-wearing-face-masks-are-clear","2020-04-06T13:00:26-0400","  The benefits of wearing face masks are clear ","In reference to your report (Can a face mask protect me from coronavirus? Covid-19 myths busted, 5 April), the use of face masks by the public, together with social distancing and handwashing, prevents the transmission of coronavirus and saves lives. France is the latest country to do a U-turn, joining others such as the US, Austria and Singapore in advising the public to wear them. Covid-19 is spread from aerosols (tiny viral particles); we breathe in aerosols in crowded places like trains, buses and the tube, and we touch our face inadvertently numerous times with potentially infected hands. Masks will protect against this and will be even more crucial when we ease the lockdown to prevent a resurgence of cases.The argument against mask use is incoherent. We can teach the public how to use masks properly, and ask people to use cloth masks until more medical masks are available to ensure the NHS has enough supplies.The government has a duty to protect lives by a comprehensive strategy of social distancing, handwashing, mask-wearing and protecting the vulnerable.Dr Beng GohEmeritus consultant physician, Royal London Hospital• Join the debate – email guardian.letters@theguardian.com• Read more Guardian letters – click here to visit gu.com/letters• Do you have a photo you’d like to share with Guardian readers? Click here to upload it and we’ll publish the best submissions in the letters spread of our print edition "
"116","https://www.theguardian.com/technology/2020/apr/06/minister-condemns-airbnb-hosts-offering-covid-19-retreats","2020-04-06T13:00:23-0400","  Minister condemns Airbnb hosts offering 'Covid-19 retreats' ","Airbnb hosts have been accused of irresponsible and dangerous behaviour for advertising properties in Britain as “Covid-19 retreats”.Laws brought in to combat the spread of coronavirus state that holiday accommodation should only be provided to key workers needing to self-isolate.But BBC News found that some properties were being advertised as places to self-isolate without any vetting. Only one of the Airbnb hosts it contacted said their rental was available solely to key workers, it reported.In response, the tourism minister, Nigel Huddleston, said: “Essential travel does not include holidays, leisure travel and visits to second homes - and people must remain in their primary residence.“It is incredibly irresponsible and dangerous for some property owners to be marketing themselves as ‘isolation retreats’.”One house in the Cotswolds was being offered to would-be residents as a “perfect getaway from Covid-19” with access to “long healthy walks”. Another in Brighton was advertised as a “Covid-19 safe space” that could house up to 15 guests. The name of the disease was later removed from the latter listing, replaced euphemistically by the description of it as a “deep clean safe space”, made safe “using virus-killing chemicals”.An Airbnb spokesperson said: “We want hosts and guests to follow the rules and we have no tolerance for listings that ignore health or travel advisories.“The government has set out clear guidance on the limited conditions under which necessary travel is permitted and we have taken a number of steps to support these measures, including blocking private room bookings and switching off our ‘instant book’ function for whole properties.”The government’s criticism came amid rising tensions over interpretations of the lockdown. Despite the public outcry caused by the closure of a park in south London on Sunday, the Local Government Association (LGA) said its members reserved the right to take such action again as “a last resort”.Brockwell Park reopened on Monday after many accused Lambeth council of being heavy-handed for closing it. The council said there were more than 3,000 people in the park on Saturday, “many of them sunbathing or in large groups”, but critics claimed the 51-hectare (126-acre) space was more than big enough to accommodate that number.Gerald Vernon-Jackson, chair of the LGA’s culture, tourism and sport board, said: “Councils know that parks are a lifeline for residents needing to get some exercise or fresh air and are great for physical and mental wellbeing.“This is why councils want to keep parks open, but people need to follow the social distancing advice, otherwise councils will be reluctantly forced to close them as a last resort to help prevent the coronavirus spreading.”The mayor of London, Sadiq Khan, said he too wanted green spaces to stay open “but that will only be possible if everyone follows the rules to stay at home and not leave unless it’s absolutely necessary to do so”.The health secretary, Matt Hancock, warned on Sunday that sunbathing was against the rules and people could be prevented from leaving their homes for exercise if they did not abide by physical distancing guidelines.It emerged on Monday that since the lockdown powers came into force, West Yorkshire police have issued 20 fines, while Derbyshire police have issued 30 - half of those over the past weekend.North Yorkshire police have issued 11 since Thursday while in Bedfordshire, where the power to issue fines came into force on Friday, police have issued one.In Sheffield, police said late on Sunday night that a man had been arrested for threatening a police community support officer during a physical distancing enforcement patrol among a Roma community in Fir Vale. That followed complaints that some members of the community have not been complying with the lockdown guidelines and police have not been doing enough to enforce them, raising tensions that were already high in the area."
"117","https://www.theguardian.com/commentisfree/2020/apr/06/unexpected-joys-of-self-isolation","2020-04-06T13:00:06-0400","Brief letters  Unexpected joys of self-isolation ","Huge thanks to Adrian Chiles for generously sharing his excellent bread recipe (Who stockpiled all the yeast? Don’t worry, bread-lovers, I have a solution, 1 April). Quick to make, moreish, and the perfect partner for homemade marmalade.Erica RaeYoxford, Suffolk• Wouldn’t it be helpful if every supermarket displayed a big sign reading: “Please don’t take an item off the shelf unless you are going to put it in your basket”?Dave HeadeyFaringdon, Oxfordshire• I doubt if I am alone in my appreciation of the Country diary columns. A daily delight. Atmospheric, sometimes quite poetic. But Monday’s account of a robin bursting into song while feeding from Charlie Elder’s hand was truly wonderful.Jim ChrystieWarlingham, Surrey• Unexpected pleasures of self-isolation: putting copious amounts of garlic into cooking.Lynne PointerBampton, Oxfordshire• During the Vietnam war, the daily US press briefings were known as “The 5 O’Clock Follies”. Plus ça change.Rob HorneCoventry• A dog is for life, not just a coronavirus pandemic (People in lockdown told not to make impulsive pet decision, 6 April).Bob MoormanGrays, Essex• Join the debate – email guardian.letters@theguardian.com• Read more Guardian letters – click here to visit gu.com/letters• Do you have a photo you’d like to share with Guardian readers? Click here to upload it and we’ll publish the best submissions in the letters spread of our print edition "
"118","https://www.theguardian.com/uk-news/2020/apr/06/aldi-says-sorry-after-care-worker-turned-away-from-store","2020-04-06T12:59:52-0400","  Aldi rejects claim by care worker that store turned her away ","Aldi said on Monday it is urgently trying to contact a care worker in Scotland, who has claimed she was turned away from the supermarket when trying to buy food for an elderly client.Marion Kilmurray posted a plea on Facebook for care workers to be treated as frontline workers, alleging that she was turned back from an Aldi on Sunday in Wishaw, North Lanarkshire, when trying to get bread for one of the women she cares for.In response to the allegation, an Aldi spokesperson denied Kilmurray had been turned away.“Carers are very welcome at all of our stores and we recognise the vital role they play in our local communities. Mrs Kilmurray wasn’t turned away from our Wishaw store so we are looking into what may have happened and are trying to contact her,” a spokesperson said.The video was shared more than 100,000 times, but on Monday evening Kilmurray took it down from her Facebook page.In the clip Kilmurray, sitting in her car in her carer’s blue uniform, claimed: “I went in to get bread for an elderly woman who can’t come out of the house because she has to self-isolate and I can’t get her bread because my uniform doesn’t count.”In tears she said: “Do you think I want to be out here working? I’m trying to raise a family … I’m risking my life and my family’s life so get a grip and somebody do something about this.”Aldi previously announced that emergency workers - those in the NHS, police and fire service - will receive priority access at any time of the day with appropriate ID, such as an NHS card. This means they can enter the store as soon as social distancing limits allow.Aldi stores are also now opening half an hour earlier on Sunday mornings for emergency workers only."
"119","https://www.theguardian.com/uk-news/2020/apr/06/police-absences-may-lead-to-rise-in-suicides-mps-told","2020-04-06T12:57:01-0400","  Police absences may lead to rise in suicides, MPs told ","Police officers have recorded early signs of an increase in suicides and attempted suicides during the lockdown, MPs have heard.Sgt Simon Kempton, the operational lead for Covid-19 at the Police Federation of England and Wales, which represents tens of thousands of rank-and-file officers, said it was too early to say if there was a clear pattern.The remote hearing by the home affairs select committee also heard that about 13% of all police officers and staff were absent due to sickness, self-isolation or caring responsibilities, and that some forms of crime – such as burglary and other acquisitive offences – had dropped since the restrictions began.Answering questions from the Labour MP Stephen Doughty about the impact of the Covid-19 crisis on the police response to mental health callouts, Kempton said: “There are very early indications of an increase in suicide attempts and suicides – far too early to say if that’s a real trend, but there are early indications of that. Quite often the police are the agency who are trying to deal with that situation.”He added: “One of the difficulties we’ve got as a police service is we’re losing staff to abstractions through self-isolation or sickness, so are the mental health services, so are social services, and it’s going to be all too easy for some of these people in real crisis to fall through the gaps as we see those staffing levels come under more burden, and it’s something we can’t lose sight of.“At the moment we are coping but we’re starting to see in some areas, particularly in specialist areas, that burden starting to rise as we lose staff.”Ch Supt Paul Griffiths, the president of the Police Superintendents’ Association, told the committee that police officers were reporting an increase in mental health incidents.“We’re still waiting to see the data on the mental health incidents which we will still be dealing with, but anecdotally from our members we’re starting to see a slight increase, and if we continue to keep these isolating strategies in place there is a risk that mental health issues will increase over the coming weeks and months,” he said.“We’re well versed with what our role is in terms of supporting members of the community in terms of their mental health challenges, working with other agencies such as health and social care and local authorities. It’s a well trodden in terms of what we can do to maximise support for those individuals who are probably going to see increased and more intense pressure in terms of their wellbeing.”Griffiths told the committee there was currently an absentee rate across the police estate of 13%. The total workforce as of September last year, the most recently available official statistics, was 205,000. Thirteen per cent would therefore equate to around 26,650 staff.Answering questions from Tim Loughton, Griffiths said no forces were yet reporting a risk to service provision.He said: “The absence rate is approximately 13% across the whole of the national establishment – that includes police officers and staff. Some of those will be sick, some of them will be self-isolating with symptoms, some of them will have caring responsibilities.“Even with that capacity issue, none of the police forces are flagging up anything they can’t cope with at this stage.”• In the UK and Ireland, Samaritans can be contacted on 116 123 or email jo@samaritans.org or jo@samaritans.ie. In the US, the National Suicide Prevention Lifeline is 1-800-273-8255. In Australia, the crisis support service Lifeline is 13 11 14. Other international helplines can be found at www.befrienders.org."
"120","https://www.theguardian.com/business/live/2020/apr/06/stock-markets-gain-coronavirus-covid-19-lockdowns-disease-ftse-pound-oil-price-business-live","2020-04-06T12:51:05-0400","Business live  Debenhams prepares to bring in administrators as Covid-19 hits – as it happened ",""
"121","https://www.theguardian.com/world/2020/apr/06/pakistan-arrests-doctors-protest-lack-coronavirus-safety-equipment","2020-04-06T12:39:26-0400","  Pakistan arrests doctors protesting over lack of virus safety equipment ","Dozens of doctors in Pakistan protesting over a lack of safety equipment as they battle coronavirus have been arrested in the south-western city of Quetta.Baton-wielding police broke up the demonstration on Monday by more than 100 doctors and paramedics denouncing shortages of personal protective equipment (PPE) such as masks and goggles.Fifty-three medical staff were detained during the protest, which came as frontline medical workers around the world have been grappling with short supplies of vital safety equipment as the pandemic spreads.A doctor and a nurse died last month in Pakistan after contracting coronavirus, while at least two dozen other medical workers in the country have recently tested positive for Covid-19.In India, doctors wrote on Monday to the prime minister, Narendra Modi, complaining of a backlash against doctors who had spoken out over shortages of critical supplies.The Resident Doctors Association of New Delhi’s All India Institute of Medical Sciences, which represents 2,500 doctors, wrote that criticism of the country’s response to the outbreak was being muzzled.The association’s general secretary, Dr Srinivas Rajkumar, said at least 10 doctors had been threatened by police, transferred or forced to resign.“Don’t target doctors,” Rajkumar said.The Indian government has ordered hundreds of thousands of pieces of protective equipment, but doctors have complained on social media that they have been forced to improvise their own kit.Dr Indranil Khan, a hospital oncologist in the eastern city of Kolkata, said he was questioned by police for 16 hours last month after deleting online posts that showed doctors using raincoats as protective gear.The administration of northern Kashmir region, which is directly controlled by the federal government, said public criticism was “causing more harm than good” and has warned of strict action against those speaking to the media.Coronavirus cases are rising steadily in India, and health experts warn of a further surge. As of Monday, India had recorded 4,281 cases, with 111 deaths.Dr Suhail Naik, the president of a doctors association in Kashmir that represents about 3,000 members, said the administration must take the criticism positively.“They can’t snatch this right [of free speech] from us,” Naik said."
"122","https://www.theguardian.com/education/2020/apr/06/uk-councils-face-lawsuits-over-access-to-education-in-lockdown","2020-04-06T12:16:24-0400","  UK councils face lawsuits over access to education in lockdown ","The UK government must ensure pupils from poor backgrounds have computers and internet connections during the coronavirus lockdown or face legal action for depriving children of their education, according to a group of legal activists.The Good Law Project argues that the widespread reliance on online learning during the lockdown is illegally disadvantaging state school pupils who lack access to tablets, laptops or adequate broadband. It says it will sue local authorities to try to push the government into action.The move could lead to courts forcing the government to ensure the provision of adequate internet connections and IT equipment to hundreds of thousands of children from poor or vulnerable backgrounds while the lockdown continues and schools remain closed.“Local authorities in England have a clear obligation to ensure that all children can access teaching, so there’s a very strong claim against them to ensure that they are doing so,” Jolyon Maugham, the Good Law Project’s founder, told the Guardian.“Remember that the government hasn’t closed schools down, and because they are still teaching online then children who can’t access that teaching are missing out and likely to fall behind their peers. And that’s what we want to stop happening.”In many families, children are sharing a tablet or laptop with siblings and working parents or have access only to mobile phones, while the internet access they might have had through schools, libraries or cafes has been cut off by the coronavirus crisis. Research published by Ofcom in 2018 suggested that as many as a million children and their families did not have adequate access to a device or connectivity.The Good Law Project, which has won recent court victories against Uber that could lead to the ride-hailing service being held liable for £1.5bn in unpaid tax, is to back legal action against the London borough of Southwark on behalf of parents whose children attend state schools in the area, arguing that it has failed to meet its legal obligations.“I have sympathy for the position of local authorities, who have found themselves landed with a new set of legal responsibilities to educate children remotely without matching funding from central government,” Maugham said. “Southwark is an inner-city local authority with a high percentage of children eligible for free school meals who we know to be unable to effectively access education online.”Cassie Buchanan, the headteacher of Charles Dickens primary school in Southwark, said she supported the legal action. She has been concerned at how many children at her school and others are struggling to get appropriate access to technology for learning, often because the lockdown has meant children having to share limited equipment with adults working from home.“We know from our own experience that for many families their only online access is via a parent’s phone. And we’ve designed our learning material to cope with that. But in secondary schools where the work is more interactive, these children really need to use a laptop and in many cases they can’t,” Buchanan said.Buchanan said her school of 500 pupils had about 150 eligible for free school meals, and its multi-academy trust, the Charter Schools Education Trust, was lending out computers to secondary school pupils and asking parent to donate laptops or tablets that could also be loaned out.“It’s more complex than just giving everyone access to a computer; they also have to access to broadband as well,” she said.The lawyers say the obligations under the Education Act are “buttressed” by wider national responsibilities under the Human Rights Act and the United Nations’ convention on the rights of the child, to which the UK is a signatory, which establish access to education as a legal right.The group is being advised by specialist education solicitors and two prominent human rights barristers, Caoilfhionn Gallagher and Adam Wagner of Doughty Street chambers, and is hoping to crowdfund an initial £25,000 to cover costs.Maugham said the group would call for the government to step in with funding to avoid placing a further strain on local authorities, and would write directly to the education secretary, Gavin Williamson, asking him to consider the issue."
