"","url_vect","date_vect","title_vect","body_vect"
"22","https://www.theguardian.com/world/2020/apr/05/pearl-harbor-us-surgeon-general-coronavirus-deaths-donald-trump-white-house-briefing","

Sun 5 Apr 2020 13.52 EDT

Last modified on Sun 5 Apr 2020 15.39 EDT
","
US surgeon general warns of 'Pearl Harbor moment' as Americans face 'hardest week'
","
The US surgeon general warned the country on Sunday that it will face a “Pearl Harbor moment” in the next week, with an unprecedented numbers of coronavirus deaths expected coast to coast.



Jared Kushner and his shadow corona unit: what is Trump's son-in-law up to?







Read more





“The next week is going to be our Pearl Harbor moment. It’s going to be our 9/11 moment,” Jerome Adams told NBC News’ Meet the Press.
“It’s going to be the hardest moment for many Americans in their entire lives, and we really need to understand that if we want to flatten that curve and get through to the other side, everyone needs to do their part.”
Adams’s thoughts were echoed by Dr Anthony Fauci, the country’s foremost infectious diseases expert.
“Things are going to get bad and we need to be prepared for that,” Fauci said on CBS’s Face the Nation. “It’s going to be shocking to some and it certainly is really disturbing to see that … Just buckle down.
“We’ve got to get through this week that is coming up because it’s going to be a bad week.”
Donald Trump issued a similar warning from the White House briefing room on Saturday.
“This will be probably the toughest week, between this week and next week,” he said. “And there will be a lot of death unfortunately.”
The president was hunkered in the White House on Sunday with no plans for a daily briefing, watching cable news and tweeting. He began the day by tweeting messages about the Palm Sunday holiday. At midday he tweeted praise for the Queen, who he described as “A great & wonderful woman!”
He also called PBS’s Yamiche Alcindor “a very biased journalist” and praised a Fox News commentator.
The US had recorded more than 312,000 confirmed cases and 8,500 deaths by Sunday morning, according to researchers at Johns Hopkins University.
New York state, the worst hit by far, recorded 594 deaths on Saturday – down from 630 deaths the day before, the first day-on-day decrease since the pandemic took off.
“The apex could be a plateau, and we could be on that plateau now,” New York governor Andrew Cuomo said, adding that the coming days would make clear which direction the state was headed. Overall 4,159 New Yorkers have died and there have been 122,031 confirmed cases, Cuomo said.
From Louisiana, a developing hotspot, Governor John Bel Edwards reiterated that his state was projected to run out of ventilators by Thursday and would reach intensive-care capacity two days after that.
As of Sunday, 477 people had died from Covid-19 in Louisiana, with well over half in the New Orleans metro area. New Orleans now has the highest per capita death rate of any city in the US, according to data analysis by the University of Louisiana at Lafayette.
“This is a tough emergency and it’s not different here than it is elsewhere,” Edwards told CNN’s State of the Union, confirming that 200 ventilators had arrived from the national stockpile on Saturday.
On Monday, Louisiana will open its first makeshift field hospital, at the Morial Convention Center in New Orleans. It will house 1,000 beds and, like other temporary sites in New York and elsewhere, is designed to ease the burden on city hospitals.
Senior infectious disease doctors, speaking to the Guardian last week, confirmed that hospitals in New Orleans have begun discussing the ethics of how to ration care should they become overwhelmed with Covid-19 patients.
As the crisis accelerates, five states have declined to issue stay-at-home orders: Iowa, Nebraska, North Dakota, South Dakota and Arkansas. All have Republican governors.
On Sunday, Arkansas governor Asa Hutchinson said there was no point issuing such an order because it would be ignored. “You have a stay-at-home order, tomorrow 600,000 Arkansans will still go to work,” Hutchinson said on NBC.
Fauci said states without stay-at-home orders were “putting themselves at risk”.
“I will not say we have it under control, that would be a false statement,” Fauci told CBS. “We are struggling to get it under control, and that’s the issue that’s at hand right now.” He said the rate of increase in new cases was slowing, an encouraging sign.
Adams, the surgeon general, urged people to stay at home no matter what rules are in place in their state.
“Ninety percent of Americans are doing their part, even in the states where they haven’t had a shelter in place [order],” Adams said. “But if you can’t give us 30 days, governors, give us a week, give us what you can, so that we don’t overwhelm our healthcare systems over this next week. And then let’s reassess at that point.”
Reaching again for imagery from the second world war, he added: “We want everyone to understand you’ve got to be Rosie the Riveter. You’ve got to do your part.”




Play Video





0:51





 'I don't want to': Trump rejects CDC coronavirus face mask guidance – video
Adams also advised people to wear masks or otherwise cover their mouths and noses when out in public, in addition to staying six feet apart.
“You need to make sure you’re not substituting social distancing with face masks,” he said.



How science finally caught up with Trump's playbook – with millions of lives at stake







Read more





Trump, 73, said on Friday he would not wear a mask despite such federal guidelines. “I don’t see it for myself,” he said, despite the fact that fatality rates are higher among older people.
His prospective opponent in the November election, Joe Biden, 77, said on Sunday he would wear a mask if he left his home in Wilmington, Delaware.
“Look, I think it’s important to follow the science, listen to the experts, do what they tell you,” Biden said. “[Trump] may not like how he looks in a mask but the truth of the matter is that – follow the science. That’s what they’re telling us.”


Topics



Coronavirus outbreak






Trump administration




Donald Trump




US politics




US domestic policy




Infectious diseases




New York




news






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"23","https://www.theguardian.com/world/2020/apr/05/market-for-chinese-made-masks-is-a-madhouse-says-broker","

Sun 5 Apr 2020 13.46 EDT

First published on Sun 5 Apr 2020 13.13 EDT
","
Market for Chinese-made masks is a madhouse, says broker
","
The scramble for face masks has created a “madhouse” atmosphere among Chinese manufacturers, who are making huge profits as customers around the world fight to be the first in line.
Producers of masks and respirators are demanding to be paid in full before the products leave their factories and are supplying whoever can pay the most and pay fastest, according to Michael Crotty, a textile broker based in Shanghai.
Crotty, of Golden Pacific Fashion and Design, said he had spent all of Sunday dealing with a flood of new enquiries from US states, national governments, cities, hospitals, distributors and private companies seeking to protect their employees.
“It’s just a madhouse,” he said. “Money talks. The factory knows one thing: what’s in my bank account and when did it get there? And if it gets there before the other guy then that’s who is going to get the production time.”
Factories that have quickly changed their production lines to make masks are demanding 50% payment when an order is made and the other 50% before the masks leave the factory. With scams proliferating, those are often unacceptable terms to many buyers, especially those spending taxpayers’ money.
“The factory doesn’t care,” Crotty said. “They’re getting orders from people they’ve never heard of before. It’s a really unusual circumstance to have these factories absolutely in the driver’s seat. And they’re in the driving seat not of a Volkswagen but of a Mercedes limousine.”
Wearing masks has long been common in parts of Asia to combat air pollution and the spread of disease, but until now was rare in Europe and the US.
The masks on the market range from thin cotton coverings to fine-mesh surgical masks and respirators that form a seal over the mouth and nose and have to conform to strict specifications.
Some European countries are weighing up whether to advise the public to wear masks when not at home. Last week the CDC in the US issued guidance recommending wearing a mask in public spaces. Trump has shrugged off the advice so far, saying: “This is voluntary. I don’t think I’m going to be doing it.”
French and German officials blamed the US last week for using “wild west” tactics to outbid them, but Crotty said the outbidding appeared to be an all-against-all affair.
Over the weekend authorities in Berlin withdrew a claim that the US had “seized” a shipment of 200,000 respirator masks ordered for the city’s police force, a claim that led to an accusation of “modern piracy” from Berlin’s state interior minister, Andreas Geisel.
According to Der Tagesspiegel newspaper, the police now say they were outbid while the respirators were in transit at Bangkok airport. The Berlin authorities say it is unclear where they went and who the ultimate buyer was.
Der Tagesspiegel reported that the masks were made by the US manufacturer 3M, but it has denied any involvement in the transaction.

The company has come under intense public pressure from Trump in recent days for continuing to supply masks to other countries. On Thursday he invoked the Federal Production Act, which dates back to the Korean war era and has given the administration the right to use “any and all authority” to procure the protective equipment it needs.
“We need the masks. We don’t want other people getting it,” Trump said in a Saturday briefing to reporters. “That’s why we’re instituting [the] defence production act. You could call it retaliation because that’s what it is: it’s a retaliation. If people don’t give us what we need for our people, we’re going to be very tough.”
3M issued a statement on Friday saying that cutting off supplies of protective equipment to Canada and Latin America could cause a humanitarian crisis, but Trump stepped up his attacks on the company over the weekend.
“The people that have dealt with them, have dealt successfully with many companies over the last month, And they don’t like the way 3M has treated our country. They don’t frankly like the representatives of 3M,” he said.
Last week the US authorised the importation of respirator masks from China made to a Chinese standard that is close to US specifications for the N95, which filters at least 95% of particles that are 0.3 microns or larger. (The European equivalent is the FFP2 respirator.)
At the same time, stung by widespread reports of shoddy masks imported from China, Beijing took action to regulate producers. However, Crotty said the effect of the regulation has been to cut off supply. Beijing is only giving certification to companies that have previously sold on the Chinese domestic market, but Crotty said four-fifth of the factories he dealt with manufacture solely for the export market.
“Only 20% might have these certificates, so of course they’re going to raise prices higher,” he said. But he added that masks without certification could still be exported if they were labelled for personal or commercial use only.
Crotty said everyone involved in the market was trying to improvise in unique circumstances. “None of us have ever seen anything like this. The reaction to the pandemic in the US was not very well prepared. So I think hopefully there’ll be big lessons learned through all of this, when this tapers off.”


Topics



China






Manufacturing sector




Asia Pacific




Coronavirus outbreak




news






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"24","https://www.theguardian.com/world/video/2020/apr/05/scottish-chief-medical-officer-apologises-for-ignoring-own-advice-catherine-calderwood-video","

Sun 5 Apr 2020 13.32 EDT

Last modified on Sun 5 Apr 2020 14.17 EDT
","
Scottish chief medical officer apologises for ignoring own advice – video
","No text"
"25","https://www.theguardian.com/world/2020/apr/05/coronavirus-fauci-trump-anti-malaria-drug","

Sun 5 Apr 2020 13.30 EDT

Last modified on Sun 5 Apr 2020 14.03 EDT
","
Fauci: no evidence anti-malaria drug Trump pushes works against virus
","
Donald Trump’s top coronavirus adviser has warned again that there is no scientific evidence to support the use of an unproven anti-malaria drug the president has been pushing as a possible remedy for Covid-19.



How science finally caught up with Trump's playbook – with millions of lives at stake







Read more





In a rambling, hostile White House briefing on Saturday, Trump urged Americans worried about the virus to try hydroxychloroquine, a drug used to treat malaria, arthritis and lupus that has not been extensively tested for other conditions.
“Take it. What do you have to lose?” the president said, suggesting that he might do so himself after asking “my doctors”.
But on Sunday Dr Anthony Fauci, the nation’s top doctor on infectious diseases and a key member of the White House task force, was adamant there was nothing to suggest the medicine had any benefit against coronavirus.
“In terms of science, I don’t think we can definitively say it works,” he told CBS’s Face the Nation.
“The data are really just at best suggestive. There have been cases that show there may be an effect and there are others to show there’s no effect.”
Dr James Phillips, professor of emergency medicine at George Washington University hospital, said Americans could be risking their health if they followed the president’s advice to take a drug for a condition for which it had not been tested.
“We don’t know enough to make medical recommendations,” he told CNN’s Reliable Sources.
“It’s a dangerous message for someone without a medical license to get up there and tell people to try it. You need to listen to physicians, people who understand science, before you go willy-nilly into the medicine cabinet.”
Fauci has been reluctant to directly criticise the president, with whom he speaks regularly, but has found himself repeatedly having to contradict the president over hydroxychloroquine, which has become a hobby horse at White House briefings.
On 21 March, the day after another nationally-televised Trump claim that the drug “looked promising”, Fauci was asked directly if it could be used to treat Covid-19.
“The answer is no,” he said.
Last month, a man in Arizona died after he and his wife took chloroquine phosphate, an additive used to clean fish tanks that is also found in hydroxychloroquine.
“Trump kept saying it was basically pretty much a cure,” the man’s wife told NBC.
According to researchers at Johns Hopkins University in Maryland, by Sunday lunchtime around 313,000 cases of Covid-19 had been confirmed in the US and around 8,500 people had died.
Fauci did concur with White House messaging that a grim period lies ahead in the battle against the virus, and that the US is “struggling” to control the pandemic.
“This is going to be a bad week, unfortunately,” he said. “We need to be prepared that even though it’s clear mitigation is working, we’re still going to see … deaths.”
Fauci said there were glimmers of hope, but not things were due to get worse first.
“We should hope that within a week, maybe a little bit more, we’ll start to see a flattening out of the curve, and it coming down,” he said. “But the end result of that you don’t see for days, if not weeks down the pipe. Things are going to get bad and we need to prepare for that, it is going to be shocking to some.



Coronavirus: Biden says he’ll wear mask in public after Trump says he won't







Read more





“I will not say we have it under control, that would be a false statement, we are struggling to get it under control.”
Even after the crisis was over, Fauci warned, the possibility of a resurgence remained.
“Unless we get this globally under control there’s a very good chance it will assume a seasonal nature. It will unlikely be completely eradicated from the planet,” he said.
“That’s why we’re pushing so hard on getting our preparedness much better, pushing on a vaccine and doing clinical trials for therapeutic interventions so that hopefully if we do see that resurgence we will have interventions we did not have at the beginning of the situation we’re in right now.”


Topics



Coronavirus outbreak






Donald Trump




US politics




news






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"26","https://www.theguardian.com/australia-news/2020/apr/06/policy-backflip-in-lead-up-to-queensland-election-puts-youth-in-detention-centres-at-risk-of-coronavirus","

Sun 5 Apr 2020 13.30 EDT

Last modified on Sun 5 Apr 2020 14.03 EDT
","
Policy backflip in lead-up to Queensland election puts youth in detention centres at risk of coronavirus
","
The population of Queensland’s youth detention centres has ballooned to near capacity amid a government-sponsored crime crackdown, prompting concern from human rights activists that vulnerable children are being placed at risk during the coronavirus outbreak.
The state’s human rights commissioner, Scott McDougall, said without urgent attention, he thought it “inevitable” that children would again be “warehoused for prolonged periods” in police watch houses – a situation that provoked outcry about their treatment and prompted reforms of the youth justice system.



Coronavirus is a ticking time bomb for the Australian prison system | Thalia Anthony







Read more





“Last year we saw children held in adult watch houses in some cases for weeks on end,” McDougall told Guardian Australia.
“On the present trajectory we are rapidly approaching the same situation and the Covid-19 pandemic brings another layer of complexity to this crisis.”
In 2018, Guardian Australia reported concerns about children being held in watch houses for extended periods due to overcrowded detention centres.
The ABC’s Four Corners program last year revealed that children as young as 10 had been housed in police custody alongside maximum security offenders.
The program prompted significant reform by the Queensland government and its approach was praised by human rights groups. It established a separate department for youth justice and announced initiatives to keep children out of detention and watch houses.
Last month the government made an about-face policy pivot: it announced a new “hard line on youth crime” approach that aimed to place more children in detention. This was partly a response to vocal campaigning by local media in Townsville, where Labor seats are considered vulnerable at this year’s state election.
In its announcement, the government said it would take “tougher action on bail” including seeking to keep more children on remand, and a “police blitz on bail” to appeal court decisions.
“These are changes our MPs in Cairns, Townsville, Rockhampton and the Gold Coast have advocated and the government has acted,” the premier, Annastacia Palaszczuk, said.
This week, there are 223 children in youth detention centres; significantly up from late last year, when the initial youth justice reforms were starting to take effect.
There are 258 youth detention beds in Queensland, but it is unclear whether these are all available, as ongoing expansion works at the Brisbane Youth Detention Centre had temporarily reduced its capacity, and these works are ongoing.
Human rights advocates with knowledge of Queensland’s youth detention system say the “safe” capacity of these centres is below the total bed numbers, as crowded facilities limit the ability of authorities to separate detainees of different ages and risk profiles.
Crowding is often also considered a contributing factor to incidents in youth detention centres. On 18 March, a disturbance occurred at the Townsville centre that involved three boys climbing on to the roof.
McDougall said the overwhelming majority of children in youth detention were from Aboriginal families, and many were accused of offences while living in unstable residential care arrangements.
“The situation calls for intensive resources to be made available to Aboriginal controlled organisations to assist the safe return of children to Aboriginal families and kinship carers. Aboriginal voices need to be heard in the process of finding creative solutions to this pressing crisis.”
Concerns about “hard line” policies disproportionately affecting Aboriginal and Torres Strait Islander people are heightened by the Covid-19 pandemic, and broad powers given to police to enforce public health regulations.
Amnesty International Indigenous rights campaigner Lidia Thorpe said detention often took children out of safe environments with family.
“Locking them up is putting them at more risk, given we’ve seen already this virus has got into prisons. Because of the overcrowding it puts kids or anyone at more risk of getting the virus.
“The safest place for these kids is at home.”



NSW police put children as young as nine, many of them Indigenous under surveillance







Read more





Thorpe was critical of the government’s youth crime shift, which she said fed into a narrative that promotes racist attitudes towards Aboriginal people.
“I think we have to keep in mind the Queensland election is coming up and unfortunately when we do have progressive governments in power, it becomes a race to the bottom on law and order. We’ve seen this around the country where we’ve had Labor governments in power.
“It’s wrong to suggest that when we see a child misbehaving that the best thing for that is to lock them up and isolate them. If this was happening to non-Aboriginal kids we would see an outrage in this nation, but [because] it’s happening to Aboriginal people it’s like it’s expected.”
The office of the state minister for child safety, youth and women, Di Farmer, said in March there were an average of seven young people a day held in police watch houses – down from 34 in March 2019 – and that the vast majority of those were waiting for a court hearing or processing.
“The average number of days spent in a Queensland police watch house since January 2020 was two days, which reflects the significant transport arrangements required for transfer from remote and regional communities,” a spokesman for the minister said.
“The government is investing $177m in new youth detention centres beds, which includes the expansion of Brisbane Youth Detention centre with 16 new beds due to come online in May, and construction of a new 32-bed youth detention centre at Wacol.
“This investment means state-wide capacity will increase from 258 beds to 306 beds by the end of this year.”


Topics



Indigenous incarceration






Indigenous Australians




Queensland




Coronavirus outbreak




Australian police and policing




Queensland politics




news






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"27","https://www.theguardian.com/australia-news/2020/apr/06/australias-private-health-funds-could-reap-windfall-from-coronavirus-report","

Sun 5 Apr 2020 13.30 EDT

Last modified on Sun 5 Apr 2020 14.03 EDT
","
Australia's private health funds could reap windfall from coronavirus – report
","
Private health insurance funds stand to reap a windfall of between $3.5bn and $5.5bn due to a dramatic fall in elective surgery and other medical procedures during the coronavirus crisis, according to new research from The Australia Institute think tank.
Health expert Roy Harvey said that if the funds failed to pass on the dramatic fall in costs to customers, more people will flee a private health insurance system that is already in a death spiral.
Harvey, who worked with Australia Institute research director Rod Campbell on the report, said that if premiums were cut in line with services the federal government would also save $1bn to $1.5bn a year in subsidies.



'Like preparing for war': Australia's hospitals brace for coronavirus peak







Read more





The Australia Institute paper, “Private eyes ..., hips, etc”, models the effect on the funds if benefits paid to members drop by between 30% and 50% during a six-month period.
Factors taken into account include health minister Greg Hunt’s decision last week to pay at least $1.3bn to private hospitals to take over beds potentially needed to accommodate Covid-19 victims, and sweeping bans on dental services introduced by dentists.
Harvey said that many funds have abandoned premium hikes that were planned for this month, but this was not enough.
“They’ve been saying we won’t put through the 4% increase that they’re allowed to do in April, but if they say, ‘Oh, we’ll give you a 40% discount’, people might stay.
“If they keep their rates unchanged, people will leave in droves.”
The coronavirus pandemic has hit a private health industry that experts say was already in a “death spiral” because young people, who get relatively little from the product, have quit paying premiums.
This has left the funds with a membership increasingly weighted towards older people, who typically require more expensive medical procedures.
The escalating financial instability of the industry led the regulator to warn in February that only three will be viable in two years unless urgent action is taken.
“It sounds as if you’re not talking about a viable system or a product people want to buy,” Harvey said.
“The thing is unsustainable, it’s undermining the public hospital principle of equity and allowing doctors to charge fees that take people out of the public hospitals.”
He said it was hard to estimate the impact of the pandemic on private health using publicly available figures, but the $3.5bn to $5.5bn range was a good starting point.
“I think any detailed study would come up with figures that are in the range,” he said.
“Other people can say, ‘Oh, I think it’s this or that’, but it’s really to get a discussion started.
“The Productivity Commission could sort this out in less than a week in terms of getting good estimates.”
He said the funds should be held accountable for their windfall and money saved by the government could be used to fund other things, such as domestic violence services, that are needed during the pandemic.
“The savings to the commonwealth alone could be one to one and a half billion [dollars] – one and a half billion used to be a lot of money once,” he said.
Campbell said the insurers looked set to trouser their windfall billions.
“Insurers claim to be supporting their members through the crisis by delaying premium increases, but they should be passing on these significant savings to households,” he said.
“If the commonwealth does not ensure savings are passed on to customers, it will be one of the most egregious subsidies ever given to an industry already infamous for receiving handouts.”


Topics



Private health insurance






Coronavirus outbreak




Health




news






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"28","https://www.theguardian.com/australia-news/audio/2020/apr/06/how-were-all-coping-with-being-apart","

Sun 5 Apr 2020 13.30 EDT
","
How we're all coping with being apart
","No text"
"29","https://www.theguardian.com/commentisfree/2020/apr/05/we-need-to-live-restricted-lives-for-at-least-six-months-police-enforced-lockdowns-are-unnecessary","

Sun 5 Apr 2020 13.30 EDT

Last modified on Sun 5 Apr 2020 14.42 EDT
","
We need to live restricted lives for at least six months – police enforced lockdowns are unnecessary
","
In Australia, we are now seeing a sustained fall in the number of new Covid-19 cases per day.
This is also the case in New South Wales, the state where most of the cases in Australia have occurred. But some of the recently introduced restrictions appear more as a result of panicked political decisions rather than based on biological plausibility or evidence.
Our peak in new cases was around 25 March. Not long after, the numbers started falling and have continued to do so. This is very good news. It is much better than just flattening an epidemic curve. It’s turning around.
However, we are not yet out of the woods. This virus will invariably still be around and spread for months or even years to come. So, we will continue to have small numbers of cases that will persist and reappear as isolated cases and clusters. However, we are now in a better position to control these and stop further spread. We have very efficient public health investigative teams. By any international comparisons we already do a lot of testing – capabilities which are increasing.
The reason we had this fall is most likely due to what was put in place five to 10 days before the peak of the infections. This is because the average incubation period is five days. Therefore, whatever interventions you put in place to try to stop spread today, they cannot be expected at the earliest, to have any observed effects for at least five days.



Is Australia flattening the coronavirus curve? Look at the charts ...







Read more





So our fall in cases would appear to be mainly due to what where did previously – namely locking our international borders, quarantine of returned travellers and anybody who is a close contact of a known case, keeping people with infections isolated until we believe they’re no longer infectious etc.
In addition, we have stopped gatherings of people in most places, particularly indoors where infection is much more likely to spread. We have closed bars, clubs and restaurants. Social distancing has been taken up very vigorously by nearly all of us from what I can see in the streets, supermarkets, parks and in the workplace.
All those interventions when combined appear to have had a major effect and we are seeing the evidence of this in the fall in numbers of new cases.
What we’re not seeing however is evidence for what justifies the latest Victorian and NSW lockdown laws – and so hurriedly put into place.
These were instituted after we were already seeing falls in new case numbers. There is no evidence that I am aware of in Australia, or elsewhere, that if you are outside in the sunshine or open air and keep more than two metres away from other people, that you can acquire or give this virus to anyone else.
Despite this, people who sit on a park bench to have a rest or just watching the scenery are now threatened with fines or arrest in NSW and Victoria.
These overzealous new laws also give out a poor and very mixed message. If it’s deemed reasonably safe to be two metres apart in supermarkets and workplaces, how can this be wrong for people outdoors in our parks, beaches or in the countryside? What we need enforced is not people sitting on benches but these important distancing rules plus stopping groups from gathering – not a complete lockdown.
We need to temper our responses and restrictions based on the evidence we have and what is occurring in our communities. Any new rules must also have reasonable biological plausibility, lower transmission risks and be consistent with our main messaging. The latest responses from Victoria and NSW seem to fulfil none of those criteria.



Australia's coronavirus lockdown rules explained: can I still visit my partner and other questions







Read more





We have probably been lucky so far in not having much community spread. A probable important factor was because we were in summer here and now autumn, when the virus was being spread worldwide. What we have mainly seen is infection in returned travellers and those from cruise ships. These reflect infections acquired elsewhere, and often in places where there has likely been spread for a couple of months already of unrecognised and wide community spread (e.g. Europe and the US).
This virus is unfortunately a problem we will have for at least six months and more likely for another 18 months to two years (when hopefully we will have a safe and effective vaccine).
Our upcoming winter will be our next major test. We need everyone to continue to comply with the rules we put in place mid-March and will likely need to do so until at least September.
Some states have now put in overzealous rules and ones that give very mixed messages or have little biological plausibility. Not only will this cause unwarranted and increased social, mental and economic harm, we run the bigger risk that a substantial part of our society in a few months’ time (our winter) might increasingly rebel against many restrictions.
I hope NSW and Victoria can be persuaded to relax on their overzealous restrictions so recently and unnecessarily put in place.
Peter Collignon is a professor of infectious disease at ANU Medical School


Topics



Coronavirus outbreak




Opinion






Australian police and policing




New South Wales




Victoria




Infectious diseases




comment






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"30","https://www.theguardian.com/commentisfree/2020/apr/05/the-guardian-view-on-internet-access-life-death-and-learning","

Sun 5 Apr 2020 13.30 EDT

Last modified on Sun 5 Apr 2020 14.32 EDT
","
The Guardian view on internet access: life, death and learning
","
Even when our ability to spend and socialise has been curtailed in drastic ways, wealth and deprivation make themselves felt as potently as ever. Just as physical isolation is easier for those with warm, dry houses and spacious gardens than for those in cramped and run-down flats or hostels, so those with speedy broadband packages are now living more comfortably than those who rely on pay-as-you-go smartphones. The first group can shop online for groceries, work from home, video chat with ageing parents or take part in online classes. The second group may struggle. A few in the UK are not online at all.
The pandemic is underscoring the fact that internet access is no longer a luxury, but a necessity to participate in society fully. More than half the world’s population is now online. But access varies hugely according to the development level of countries, the wealth and education of individuals, and gender: fewer women than men use the internet. In some places, the ability to use a crucial source of information may be a matter of life and death right now (even if not all the information is reliable). Millions of people are actively denied access; Human Rights Watch has urged governments that have imposed shutdowns – such as Bangladesh and Myanmar – to lift them, warning that they could prove deadly given coronavirus’s spread.
In the UK, more than 90% of households have internet access of some kind, and those that don’t are generally distinguished by age or remote location rather than finances or gender. But “meaningful connectivity is about more than just access to the web ... to get the internet’s full benefits, people need regular access to a suitable device and enough data at sufficient speeds,” notes Tim Berners-Lee’s World Wide Web Foundation, which campaigns to increase access. The Office for National Statistics notes that a lack of digital skills can also be a significant barrier. Philip Alston, the UN special rapporteur on extreme poverty and human rights, has warned of the perils of expanding reliance on digital technologies while many still lack good access. Universal credit is the first major service to become “digital by default”, with the application and most communications online – yet a minority of those on low incomes use broadband at home. With claims surging due to the lockdown, officials have been calling applicants to speed up matters.
The pandemic is a powerful reminder of the impact of the digital divide. It is building the case for treating internet access as a public utility: an essential service that needs to be properly regulated and buttressed by the state. In the UK, the government and major telecoms firms have agreed to remove data allowance caps on broadband services, avoid cutting off people who can’t pay bills and offer generous new mobile and landline packages, with more data at low prices or free calls. In the US, some providers have agreed to maintain service to those who fall behind on payments, while companies from Belgium to South Africa have upped data limits.
The World Wide Web Foundation has made other sensible recommendations, including zero-rating websites for official health organisations and other essential government services, so that they don’t draw from users’ data plans – ensuring access to the most important, and reliable, information. These are all good and positive steps. But they address a problem that has been highlighted and exacerbated by this crisis, not created by it. When the threat posed by coronavirus has ebbed, the digital divide will still need to be closed.


Topics



Internet




Opinion






Broadband




Coronavirus outbreak




Myanmar




Bangladesh




Tim Berners-Lee




Telecommunications industry




editorials






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"31","https://www.theguardian.com/commentisfree/2020/apr/05/the-guardian-view-on-easter-week-time-to-be-creative","

Sun 5 Apr 2020 13.25 EDT

Last modified on Sun 5 Apr 2020 14.33 EDT
","
The Guardian view on Easter week: time to be creative
","
Last Thursday, millions of Britons stood for a second time on doorsteps and balconies, making their appreciation for frontline workers heard in cities, towns and villages. Clap for Carers began as an online call for applause, retweeted by NHS England. It seems destined to become a weekly national event: Thursday evening at 8pm has become a collective moment in which to show heartfelt admiration and solidarity. Many people will probably look forward to doing the same this Maundy Thursday.
This would be a worthwhile thing in itself. One of the major transformations in the life of a locked-down nation is the new anonymity of the days. The things which structured our daily lives – the bus journey to work; popping down to the canteen; stopping off at the supermarket to pick up dinner – have been erased. But many people have worked from home at one time or another. It is the long sweep of interchangeable days that is truly new. The weekend no longer carries the promise of a Friday night at the pub, a football match to go to, or a meal out. Sundays are no longer distinguishable from the rest of the seven-day pack. Churches are closed; sociable weekend lunches with friends are another furloughed pleasure, to be resumed with gusto at an unknown date. Coronavirus has flattened out time.
The new featurelessness is likely to be felt particularly acutely this week. Britain is a mainly secular country these days, albeit with significant religious minorities. But much of the nation still maps the contours of its year according to a Christian topography. For those who go to religious services regularly, shut churches on Good Friday – a day devoted to reflection on suffering and mortality – will feel particularly cruel in current circumstances. For the majority who don’t, bank holidays without the festive possibility of short breaks enjoying the sights of spring will be another strange landmark to add to a growing list.
Human beings need pattern, rhythm and variety to give shape and meaning to their time. In The Mirror and the Light, the gripping final instalment of Hilary Mantel’s Tudor trilogy, the author devotes considerable space to the Pilgrimage of Grace, the northern rebellion which was the largest to threaten the reign of Henry VIII. Among other grievances, the northerners objected to the proclamation restricting the number of holy days. The Henrician Reformation judged the old Catholic saints’ days and feast days to be a product of superstition as well as a good excuse for excessive drinking and carousing. The proclamation didn’t go down well. “They are asking for St Wilfried,” a courtier reports of the rebels in Mantel’s novel. “They want Giles and Swithin, and all the harvest saints. They would rather have a holiday than get the crops in.”
The Pilgrimage of Grace was brutally suppressed by Henry. For the time being, there is no prospect of relief from our own shapeless days. But the regular Thursday night applause, punctuating the middle of the week, perhaps offers a glimpse of a way forward. Many people are stoically attempting to conduct weekend dinner parties, drinks and parties online. Churches will offer virtual participation in services on Good Friday and Easter Sunday. Anything that gives an existential grammar to the passing days and weeks is a good idea. As for the coming weekend, Easter eggs are “not essential”, to use a phrase that has become overfamiliar over the past couple of weeks. But they will be deemed desirable by many, and they are definitely purchasable.


Topics



Coronavirus outbreak




Opinion






Easter




Religion




History books




Hilary Mantel




NHS




Health




editorials






Share on Facebook






Share on Twitter






Share via Email






Share on LinkedIn






Share on Pinterest






Share on WhatsApp






Share on Messenger








Reuse this content




"
"32","https://www.theguardian.com/world/live/2020/apr/05/uk-coronavirus-covid-19-live-news-hancock-starmer","

Sun 5 Apr 2020 13.16 EDT

First published on Sun 5 Apr 2020 03.30 EDT
","UK coronavirus live news: Hancock says no change to exercise rules as Calderwood steps down from daily briefings – as it happened","No text"
